ds,Room Type,OccupancyRate,Price,Bookings,Season,ExternalFactor,Academic Event
6/17/2020,Single,1.03,101.5,6,Summer,0,0
6/17/2020,Shared,0.8,54,3,Summer,0,0
6/17/2020,Suite,1.19,219,8,Summer,0,0
6/18/2020,Single,0.31,65.5,9,Summer,0,0
6/18/2020,Shared,0.78,53.4,9,Summer,0,0
6/18/2020,Suite,0.74,174,1,Summer,0,0
6/19/2020,Single,1.04,102,2,Summer,1,0
6/19/2020,Shared,0.59,47.7,7,Summer,0,0
6/19/2020,Suite,0.64,164,9,Summer,0,0
6/20/2020,Single,1.45,122.5,5,Summer,1,0
6/20/2020,Shared,0.97,59.1,5,Summer,1,0
6/20/2020,Suite,0.55,155,1,Summer,0,0
6/21/2020,Single,1.02,101,8,Summer,0,0
6/21/2020,Shared,0.99,59.7,9,Summer,0,0
6/21/2020,Suite,0.33,133,10,Summer,0,0
6/22/2020,Single,1.08,104,2,Summer,1,0
6/22/2020,Shared,1.1,63,1,Summer,0,0
6/22/2020,Suite,1.05,205,2,Summer,0,0
6/23/2020,Single,1.13,106.5,10,Summer,1,0
6/23/2020,Shared,1.18,65.4,0,Summer,0,0
6/23/2020,Suite,0.82,182,5,Summer,0,0
6/24/2020,Single,1.16,108,1,Summer,0,0
6/24/2020,Shared,1.42,72.6,4,Summer,1,0
6/24/2020,Suite,1.15,215,5,Summer,0,0
6/25/2020,Single,1.02,101,10,Summer,0,0
6/25/2020,Shared,1.5,75,0,Summer,1,0
6/25/2020,Suite,1.03,203,10,Summer,0,0
6/26/2020,Single,0.43,71.5,3,Summer,0,0
6/26/2020,Shared,0.91,57.3,2,Summer,0,0
6/26/2020,Suite,1.27,227,10,Summer,1,0
6/27/2020,Single,0.92,96,5,Summer,0,0
6/27/2020,Shared,0.55,46.5,3,Summer,0,0
6/27/2020,Suite,1.15,215,10,Summer,0,0
6/28/2020,Single,0.67,83.5,4,Summer,0,0
6/28/2020,Shared,1.06,61.8,2,Summer,0,0
6/28/2020,Suite,1.14,214,1,Summer,0,0
6/29/2020,Single,1.15,107.5,8,Summer,0,0
6/29/2020,Shared,1.06,61.8,4,Summer,1,0
6/29/2020,Suite,1.13,213,9,Summer,1,0
6/30/2020,Single,0.35,67.5,3,Summer,0,0
6/30/2020,Shared,1.14,64.2,6,Summer,0,0
6/30/2020,Suite,0.31,131,10,Summer,0,0
7/1/2020,Single,0.98,99,9,Summer,1,0
7/1/2020,Shared,0.31,39.3,2,Summer,0,0
7/1/2020,Suite,0.77,177,3,Summer,0,0
7/2/2020,Single,0.62,81,2,Summer,0,0
7/2/2020,Shared,1.02,60.6,4,Summer,0,0
7/2/2020,Suite,0.37,137,5,Summer,0,0
7/3/2020,Single,1,100,2,Summer,1,0
7/3/2020,Shared,1.15,64.5,0,Summer,0,0
7/3/2020,Suite,0.56,156,7,Summer,0,0
7/4/2020,Single,0.45,72.5,7,Summer,0,0
7/4/2020,Shared,0.9,57,0,Summer,0,0
7/4/2020,Suite,0.93,193,2,Summer,1,0
7/5/2020,Single,0.41,70.5,7,Summer,0,0
7/5/2020,Shared,0.31,39.3,9,Summer,0,0
7/5/2020,Suite,0.46,146,8,Summer,0,0
7/6/2020,Single,1.29,114.5,10,Summer,1,0
7/6/2020,Shared,0.75,52.5,9,Summer,0,0
7/6/2020,Suite,0.88,188,8,Summer,0,0
7/7/2020,Single,0.44,72,0,Summer,0,0
7/7/2020,Shared,1.19,65.7,5,Summer,0,0
7/7/2020,Suite,0.59,159,2,Summer,0,0
7/8/2020,Single,0.74,87,3,Summer,0,0
7/8/2020,Shared,0.58,47.4,1,Summer,0,0
7/8/2020,Suite,0.43,143,5,Summer,0,0
7/9/2020,Single,0.8,90,8,Summer,0,0
7/9/2020,Shared,0.48,44.4,1,Summer,0,0
7/9/2020,Suite,0.47,147,9,Summer,0,0
7/10/2020,Single,0.42,71,5,Summer,0,0
7/10/2020,Shared,1.01,60.3,10,Summer,0,0
7/10/2020,Suite,0.94,194,3,Summer,0,0
7/11/2020,Single,0.42,71,7,Summer,0,0
7/11/2020,Shared,1,60,4,Summer,0,0
7/11/2020,Suite,1.13,213,3,Summer,1,0
7/12/2020,Single,0.64,82,7,Summer,0,0
7/12/2020,Shared,0.97,59.1,8,Summer,0,0
7/12/2020,Suite,1.02,202,3,Summer,1,0
7/13/2020,Single,0.47,73.5,6,Summer,0,0
7/13/2020,Shared,0.91,57.3,10,Summer,0,0
7/13/2020,Suite,1.08,208,2,Summer,0,0
7/14/2020,Single,1.01,100.5,9,Summer,0,0
7/14/2020,Shared,0.37,41.1,3,Summer,0,0
7/14/2020,Suite,0.66,166,3,Summer,0,0
7/15/2020,Single,1.2,110,10,Summer,0,0
7/15/2020,Shared,0.54,46.2,3,Summer,0,0
7/15/2020,Suite,0.45,145,8,Summer,0,0
7/16/2020,Single,1.22,111,2,Summer,1,0
7/16/2020,Shared,0.63,48.9,4,Summer,0,0
7/16/2020,Suite,0.9,190,2,Summer,1,0
7/17/2020,Single,1.03,101.5,3,Summer,1,0
7/17/2020,Shared,0.6,48,2,Summer,0,0
7/17/2020,Suite,0.61,161,2,Summer,0,0
7/18/2020,Single,0.68,84,0,Summer,0,0
7/18/2020,Shared,0.81,54.3,7,Summer,0,0
7/18/2020,Suite,0.79,179,3,Summer,0,0
7/19/2020,Single,1.17,108.5,6,Summer,0,0
7/19/2020,Shared,1.26,67.8,9,Summer,1,0
7/19/2020,Suite,0.81,181,5,Summer,0,0
7/20/2020,Single,1.16,108,6,Summer,1,0
7/20/2020,Shared,0.86,55.8,7,Summer,0,0
7/20/2020,Suite,0.93,193,4,Summer,0,0
7/21/2020,Single,1,100,2,Summer,1,0
7/21/2020,Shared,0.51,45.3,1,Summer,0,0
7/21/2020,Suite,1.16,216,6,Summer,1,0
7/22/2020,Single,1.07,103.5,3,Summer,0,0
7/22/2020,Shared,0.54,46.2,1,Summer,0,0
7/22/2020,Suite,0.51,151,5,Summer,0,0
7/23/2020,Single,0.73,86.5,4,Summer,0,0
7/23/2020,Shared,1.36,70.8,8,Summer,1,0
7/23/2020,Suite,0.46,146,8,Summer,0,0
7/24/2020,Single,0.52,76,3,Summer,0,0
7/24/2020,Shared,1.02,60.6,0,Summer,1,0
7/24/2020,Suite,0.52,152,7,Summer,0,0
7/25/2020,Single,0.42,71,0,Summer,0,0
7/25/2020,Shared,0.67,50.1,5,Summer,0,0
7/25/2020,Suite,0.4,140,1,Summer,0,0
7/26/2020,Single,0.45,72.5,10,Summer,0,0
7/26/2020,Shared,0.48,44.4,0,Summer,0,0
7/26/2020,Suite,0.46,146,8,Summer,0,0
7/27/2020,Single,0.55,77.5,8,Summer,0,0
7/27/2020,Shared,0.57,47.1,0,Summer,0,0
7/27/2020,Suite,0.9,190,7,Summer,0,0
7/28/2020,Single,0.64,82,5,Summer,0,0
7/28/2020,Shared,0.5,45,0,Summer,0,0
7/28/2020,Suite,0.47,147,0,Summer,0,0
7/29/2020,Single,0.87,93.5,9,Summer,0,0
7/29/2020,Shared,1.04,61.2,4,Summer,0,0
7/29/2020,Suite,1.19,219,9,Summer,1,0
7/30/2020,Single,1.05,102.5,0,Summer,0,0
7/30/2020,Shared,0.58,47.4,5,Summer,0,0
7/30/2020,Suite,0.76,176,3,Summer,0,0
7/31/2020,Single,1.34,117,5,Summer,1,0
7/31/2020,Shared,0.58,47.4,8,Summer,0,0
7/31/2020,Suite,0.4,140,10,Summer,0,0
8/1/2020,Single,0.85,92.5,2,Summer,0,0
8/1/2020,Shared,0.63,48.9,8,Summer,0,0
8/1/2020,Suite,1.27,227,1,Summer,1,0
8/2/2020,Single,0.77,88.5,10,Summer,0,0
8/2/2020,Shared,0.92,57.6,7,Summer,0,0
8/2/2020,Suite,0.94,194,7,Summer,0,0
8/3/2020,Single,0.69,84.5,5,Summer,0,0
8/3/2020,Shared,0.63,48.9,10,Summer,0,0
8/3/2020,Suite,1,200,7,Summer,0,0
8/4/2020,Single,1.12,106,5,Summer,0,0
8/4/2020,Shared,0.98,59.4,4,Summer,0,0
8/4/2020,Suite,0.5,150,8,Summer,0,0
8/5/2020,Single,0.69,84.5,8,Summer,0,0
8/5/2020,Shared,1.15,64.5,1,Summer,1,0
8/5/2020,Suite,1.19,219,8,Summer,0,0
8/6/2020,Single,0.79,89.5,4,Summer,0,0
8/6/2020,Shared,1.05,61.5,9,Summer,0,0
8/6/2020,Suite,0.89,189,2,Summer,0,0
8/7/2020,Single,1.07,103.5,7,Summer,0,0
8/7/2020,Shared,0.71,51.3,5,Summer,0,0
8/7/2020,Suite,0.87,187,3,Summer,0,0
8/8/2020,Single,0.51,75.5,5,Summer,0,0
8/8/2020,Shared,1.13,63.9,8,Summer,1,0
8/8/2020,Suite,1.08,208,2,Summer,0,0
8/9/2020,Single,0.63,81.5,2,Summer,0,0
8/9/2020,Shared,0.78,53.4,8,Summer,0,0
8/9/2020,Suite,0.98,198,3,Summer,0,0
8/10/2020,Single,1.1,105,4,Summer,1,0
8/10/2020,Shared,0.83,54.9,5,Summer,0,0
8/10/2020,Suite,0.81,181,1,Summer,0,0
8/11/2020,Single,0.95,97.5,7,Summer,1,0
8/11/2020,Shared,0.96,58.8,9,Summer,1,0
8/11/2020,Suite,0.97,197,10,Summer,0,0
8/12/2020,Single,0.4,70,2,Summer,0,0
8/12/2020,Shared,0.54,46.2,7,Summer,0,0
8/12/2020,Suite,1.02,202,4,Summer,0,0
8/13/2020,Single,1.01,100.5,4,Summer,1,0
8/13/2020,Shared,0.97,59.1,3,Summer,0,0
8/13/2020,Suite,0.88,188,0,Summer,0,0
8/14/2020,Single,0.83,91.5,7,Summer,0,0
8/14/2020,Shared,1.26,67.8,4,Summer,1,0
8/14/2020,Suite,1.11,211,10,Summer,0,0
8/15/2020,Single,1,100,1,Summer,0,0
8/15/2020,Shared,0.76,52.8,6,Summer,0,0
8/15/2020,Suite,1.22,222,1,Summer,1,0
8/16/2020,Single,1.44,122,9,Summer,1,0
8/16/2020,Shared,1.25,67.5,5,Summer,1,0
8/16/2020,Suite,0.79,179,1,Summer,0,0
8/17/2020,Single,1.25,112.5,10,Summer,1,0
8/17/2020,Shared,0.65,49.5,6,Summer,0,0
8/17/2020,Suite,0.59,159,7,Summer,0,0
8/18/2020,Single,1.15,107.5,9,Summer,1,0
8/18/2020,Shared,1.16,64.8,7,Summer,1,0
8/18/2020,Suite,0.45,145,2,Summer,0,0
8/19/2020,Single,1.04,102,5,Summer,0,0
8/19/2020,Shared,1.14,64.2,5,Summer,1,0
8/19/2020,Suite,0.86,186,3,Summer,0,0
8/20/2020,Single,1.1,105,10,Summer,0,0
8/20/2020,Shared,1.25,67.5,2,Summer,1,0
8/20/2020,Suite,0.84,184,3,Summer,0,0
8/21/2020,Single,0.38,69,7,Summer,0,0
8/21/2020,Shared,0.32,39.6,0,Summer,0,0
8/21/2020,Suite,1.16,216,4,Summer,0,0
8/22/2020,Single,0.78,89,10,Summer,0,0
8/22/2020,Shared,0.87,56.1,6,Summer,0,0
8/22/2020,Suite,1.27,227,9,Summer,1,0
8/23/2020,Single,0.95,97.5,6,Summer,0,0
8/23/2020,Shared,1.08,62.4,7,Summer,1,0
8/23/2020,Suite,0.76,176,8,Summer,0,0
8/24/2020,Single,1.03,101.5,10,Summer,0,0
8/24/2020,Shared,0.31,39.3,4,Summer,0,0
8/24/2020,Suite,0.64,164,10,Summer,0,0
8/25/2020,Single,0.55,77.5,10,Summer,0,0
8/25/2020,Shared,0.82,54.6,4,Summer,0,0
8/25/2020,Suite,0.62,162,2,Summer,0,0
8/26/2020,Single,0.88,94,9,Summer,0,0
8/26/2020,Shared,0.74,52.2,2,Summer,0,0
8/26/2020,Suite,0.39,139,2,Summer,0,0
8/27/2020,Single,0.45,72.5,8,Summer,0,0
8/27/2020,Shared,0.94,58.2,3,Summer,1,0
8/27/2020,Suite,1.19,219,7,Summer,0,0
8/28/2020,Single,0.38,69,4,Summer,0,0
8/28/2020,Shared,0.57,47.1,4,Summer,0,0
8/28/2020,Suite,0.52,152,8,Summer,0,0
8/29/2020,Single,0.92,96,4,Summer,0,0
8/29/2020,Shared,0.36,40.8,7,Summer,0,0
8/29/2020,Suite,1,200,9,Summer,1,0
8/30/2020,Single,1.07,103.5,8,Summer,0,0
8/30/2020,Shared,1.07,62.1,1,Summer,0,0
8/30/2020,Suite,0.43,143,9,Summer,0,0
8/31/2020,Single,0.99,99.5,7,Summer,1,0
8/31/2020,Shared,0.89,56.7,4,Summer,0,0
8/31/2020,Suite,1.15,215,1,Summer,0,0
9/1/2020,Single,0.51,75.5,6,Fall,0,0
9/1/2020,Shared,0.68,50.4,1,Fall,1,0
9/1/2020,Suite,0.6,160,8,Fall,0,0
9/2/2020,Single,0.39,69.5,7,Fall,0,0
9/2/2020,Shared,0.49,44.7,9,Fall,0,0
9/2/2020,Suite,0.31,131,2,Fall,0,0
9/3/2020,Single,0.81,90.5,9,Fall,1,0
9/3/2020,Shared,0.79,53.7,1,Fall,0,0
9/3/2020,Suite,0.43,143,8,Fall,0,0
9/4/2020,Single,0.36,68,7,Fall,0,0
9/4/2020,Shared,0.26,37.8,4,Fall,0,0
9/4/2020,Suite,0.5,150,0,Fall,0,0
9/5/2020,Single,0.42,71,5,Fall,0,0
9/5/2020,Shared,0.8,54,7,Fall,0,0
9/5/2020,Suite,0.34,134,0,Fall,0,0
9/6/2020,Single,0.26,63,5,Fall,0,0
9/6/2020,Shared,0.86,55.8,2,Fall,1,0
9/6/2020,Suite,0.38,138,8,Fall,0,0
9/7/2020,Single,0.58,79,9,Fall,0,0
9/7/2020,Shared,0.37,41.1,4,Fall,0,0
9/7/2020,Suite,0.97,197,10,Fall,1,0
9/8/2020,Single,0.6,80,5,Fall,0,0
9/8/2020,Shared,0.53,45.9,7,Fall,0,0
9/8/2020,Suite,0.64,164,0,Fall,0,0
9/9/2020,Single,0.36,68,7,Fall,0,0
9/9/2020,Shared,0.65,49.5,7,Fall,1,0
9/9/2020,Suite,0.22,122,1,Fall,0,0
9/10/2020,Single,0.5,75,9,Fall,0,0
9/10/2020,Shared,0.23,36.9,1,Fall,0,0
9/10/2020,Suite,0.65,165,6,Fall,0,0
9/11/2020,Single,0.57,78.5,2,Fall,0,0
9/11/2020,Shared,0.89,56.7,10,Fall,1,0
9/11/2020,Suite,0.44,144,0,Fall,0,0
9/12/2020,Single,0.41,70.5,8,Fall,0,0
9/12/2020,Shared,0.66,49.8,9,Fall,0,0
9/12/2020,Suite,0.33,133,2,Fall,0,0
9/13/2020,Single,0.57,78.5,3,Fall,0,0
9/13/2020,Shared,0.74,52.2,7,Fall,1,0
9/13/2020,Suite,0.71,171,8,Fall,0,0
9/14/2020,Single,0.33,66.5,2,Fall,0,0
9/14/2020,Shared,0.54,46.2,6,Fall,0,0
9/14/2020,Suite,0.49,149,0,Fall,0,0
9/15/2020,Single,0.64,82,1,Fall,0,0
9/15/2020,Shared,0.55,46.5,10,Fall,0,0
9/15/2020,Suite,0.33,133,1,Fall,0,0
9/16/2020,Single,0.72,86,0,Fall,1,0
9/16/2020,Shared,0.67,50.1,10,Fall,0,0
9/16/2020,Suite,0.69,169,3,Fall,0,0
9/17/2020,Single,0.25,62.5,4,Fall,0,0
9/17/2020,Shared,0.6,48,0,Fall,0,0
9/17/2020,Suite,0.74,174,2,Fall,1,0
9/18/2020,Single,0.6,80,10,Fall,0,0
9/18/2020,Shared,0.91,57.3,7,Fall,1,0
9/18/2020,Suite,0.52,152,2,Fall,0,0
9/19/2020,Single,0.73,86.5,9,Fall,0,0
9/19/2020,Shared,0.78,53.4,3,Fall,0,0
9/19/2020,Suite,0.8,180,10,Fall,1,0
9/20/2020,Single,0.92,96,0,Fall,1,0
9/20/2020,Shared,0.37,41.1,1,Fall,0,0
9/20/2020,Suite,0.63,163,10,Fall,1,0
9/21/2020,Single,0.68,84,8,Fall,0,0
9/21/2020,Shared,0.49,44.7,9,Fall,0,0
9/21/2020,Suite,0.71,171,10,Fall,0,0
9/22/2020,Single,0.26,63,5,Fall,0,0
9/22/2020,Shared,0.59,47.7,4,Fall,0,0
9/22/2020,Suite,0.49,149,1,Fall,0,0
9/23/2020,Single,0.22,61,2,Fall,0,0
9/23/2020,Shared,0.26,37.8,7,Fall,0,0
9/23/2020,Suite,0.3,130,8,Fall,0,0
9/24/2020,Single,0.33,66.5,6,Fall,0,0
9/24/2020,Shared,0.68,50.4,2,Fall,1,0
9/24/2020,Suite,0.65,165,10,Fall,0,0
9/25/2020,Single,0.67,83.5,4,Fall,1,0
9/25/2020,Shared,0.71,51.3,8,Fall,0,0
9/25/2020,Suite,0.63,163,10,Fall,0,0
9/26/2020,Single,0.35,67.5,2,Fall,0,0
9/26/2020,Shared,0.36,40.8,2,Fall,0,0
9/26/2020,Suite,0.47,147,2,Fall,0,0
9/27/2020,Single,0.39,69.5,1,Fall,0,0
9/27/2020,Shared,0.24,37.2,0,Fall,0,0
9/27/2020,Suite,0.61,161,5,Fall,0,0
9/28/2020,Single,0.24,62,3,Fall,0,0
9/28/2020,Shared,0.25,37.5,1,Fall,0,0
9/28/2020,Suite,0.66,166,8,Fall,0,0
9/29/2020,Single,0.84,92,0,Fall,1,0
9/29/2020,Shared,0.45,43.5,8,Fall,0,0
9/29/2020,Suite,0.58,158,2,Fall,0,0
9/30/2020,Single,0.37,68.5,8,Fall,0,0
9/30/2020,Shared,0.54,46.2,2,Fall,0,0
9/30/2020,Suite,0.56,156,7,Fall,0,0
10/1/2020,Single,0.92,96,7,Fall,1,0
10/1/2020,Shared,0.72,51.6,6,Fall,0,0
10/1/2020,Suite,0.48,148,3,Fall,0,0
10/2/2020,Single,0.68,84,3,Fall,0,0
10/2/2020,Shared,0.61,48.3,10,Fall,1,0
10/2/2020,Suite,0.72,172,10,Fall,1,0
10/3/2020,Single,0.54,77,7,Fall,0,0
10/3/2020,Shared,0.7,51,5,Fall,0,0
10/3/2020,Suite,0.63,163,9,Fall,0,0
10/4/2020,Single,0.66,83,0,Fall,0,0
10/4/2020,Shared,0.57,47.1,3,Fall,0,0
10/4/2020,Suite,0.47,147,10,Fall,0,0
10/5/2020,Single,0.68,84,8,Fall,0,0
10/5/2020,Shared,0.36,40.8,10,Fall,0,0
10/5/2020,Suite,0.44,144,5,Fall,0,0
10/6/2020,Single,0.63,81.5,7,Fall,1,0
10/6/2020,Shared,0.35,40.5,6,Fall,0,0
10/6/2020,Suite,0.26,126,9,Fall,0,0
10/7/2020,Single,0.27,63.5,9,Fall,0,0
10/7/2020,Shared,0.57,47.1,7,Fall,0,0
10/7/2020,Suite,0.26,126,9,Fall,0,0
10/8/2020,Single,0.6,80,10,Fall,0,0
10/8/2020,Shared,0.77,53.1,1,Fall,0,0
10/8/2020,Suite,0.51,151,2,Fall,0,0
10/9/2020,Single,0.73,86.5,6,Fall,0,0
10/9/2020,Shared,0.74,52.2,8,Fall,0,0
10/9/2020,Suite,0.21,121,6,Fall,0,0
10/10/2020,Single,0.65,82.5,7,Fall,0,0
10/10/2020,Shared,0.63,48.9,1,Fall,1,0
10/10/2020,Suite,0.98,198,7,Fall,1,0
10/11/2020,Single,0.66,83,2,Fall,0,0
10/11/2020,Shared,0.65,49.5,6,Fall,0,0
10/11/2020,Suite,0.77,177,0,Fall,0,0
10/12/2020,Single,0.55,77.5,7,Fall,0,0
10/12/2020,Shared,0.4,42,10,Fall,0,0
10/12/2020,Suite,0.62,162,8,Fall,0,0
10/13/2020,Single,0.9,95,4,Fall,1,0
10/13/2020,Shared,0.56,46.8,2,Fall,0,0
10/13/2020,Suite,0.68,168,9,Fall,0,0
10/14/2020,Single,0.3,65,2,Fall,0,0
10/14/2020,Shared,0.97,59.1,1,Fall,1,0
10/14/2020,Suite,0.43,143,6,Fall,0,0
10/15/2020,Single,0.34,67,9,Fall,0,0
10/15/2020,Shared,0.8,54,6,Fall,1,0
10/15/2020,Suite,0.29,129,6,Fall,0,0
10/16/2020,Single,0.31,65.5,8,Fall,0,0
10/16/2020,Shared,0.55,46.5,6,Fall,0,0
10/16/2020,Suite,0.79,179,1,Fall,0,0
10/17/2020,Single,0.32,66,4,Fall,0,0
10/17/2020,Shared,0.23,36.9,5,Fall,0,0
10/17/2020,Suite,0.5,150,10,Fall,0,0
10/18/2020,Single,0.3,65,4,Fall,0,0
10/18/2020,Shared,0.64,49.2,2,Fall,0,0
10/18/2020,Suite,0.63,163,8,Fall,1,0
10/19/2020,Single,0.95,97.5,7,Fall,1,0
10/19/2020,Shared,0.66,49.8,3,Fall,1,0
10/19/2020,Suite,0.22,122,1,Fall,0,0
10/20/2020,Single,0.31,65.5,1,Fall,0,0
10/20/2020,Shared,0.54,46.2,10,Fall,0,0
10/20/2020,Suite,0.95,195,6,Fall,1,0
10/21/2020,Single,0.29,64.5,8,Fall,0,0
10/21/2020,Shared,0.31,39.3,6,Fall,0,0
10/21/2020,Suite,0.42,142,2,Fall,0,0
10/22/2020,Single,0.36,68,3,Fall,0,0
10/22/2020,Shared,0.41,42.3,2,Fall,0,0
10/22/2020,Suite,0.62,162,6,Fall,0,0
10/23/2020,Single,0.8,90,2,Fall,1,0
10/23/2020,Shared,0.56,46.8,8,Fall,0,0
10/23/2020,Suite,0.33,133,0,Fall,0,0
10/24/2020,Single,0.91,95.5,1,Fall,1,0
10/24/2020,Shared,0.26,37.8,7,Fall,0,0
10/24/2020,Suite,0.38,138,3,Fall,0,0
10/25/2020,Single,0.52,76,1,Fall,0,0
10/25/2020,Shared,0.32,39.6,5,Fall,0,0
10/25/2020,Suite,0.36,136,9,Fall,0,0
10/26/2020,Single,0.54,77,2,Fall,0,0
10/26/2020,Shared,0.39,41.7,3,Fall,0,0
10/26/2020,Suite,0.58,158,2,Fall,0,0
10/27/2020,Single,0.58,79,5,Fall,0,0
10/27/2020,Shared,0.74,52.2,2,Fall,0,0
10/27/2020,Suite,0.4,140,6,Fall,0,0
10/28/2020,Single,1,100,8,Fall,1,0
10/28/2020,Shared,0.71,51.3,6,Fall,0,0
10/28/2020,Suite,0.53,153,4,Fall,0,0
10/29/2020,Single,0.52,76,2,Fall,0,0
10/29/2020,Shared,0.61,48.3,9,Fall,0,0
10/29/2020,Suite,0.42,142,3,Fall,0,0
10/30/2020,Single,0.72,86,5,Fall,0,0
10/30/2020,Shared,0.79,53.7,7,Fall,0,0
10/30/2020,Suite,0.48,148,3,Fall,0,0
10/31/2020,Single,0.55,77.5,0,Fall,0,0
10/31/2020,Shared,0.28,38.4,3,Fall,0,0
10/31/2020,Suite,0.44,144,7,Fall,0,0
11/1/2020,Single,0.79,89.5,8,Fall,0,0
11/1/2020,Shared,0.87,56.1,9,Fall,1,0
11/1/2020,Suite,0.78,178,8,Fall,0,0
11/2/2020,Single,0.77,88.5,4,Fall,0,0
11/2/2020,Shared,0.54,46.2,0,Fall,0,0
11/2/2020,Suite,0.22,122,10,Fall,0,0
11/3/2020,Single,0.54,77,3,Fall,0,0
11/3/2020,Shared,0.64,49.2,0,Fall,0,0
11/3/2020,Suite,0.65,165,3,Fall,0,0
11/4/2020,Single,0.31,65.5,4,Fall,0,0
11/4/2020,Shared,0.65,49.5,4,Fall,0,0
11/4/2020,Suite,0.24,124,6,Fall,0,0
11/5/2020,Single,0.67,83.5,0,Fall,1,0
11/5/2020,Shared,0.52,45.6,0,Fall,0,0
11/5/2020,Suite,0.29,129,2,Fall,0,0
11/6/2020,Single,0.65,82.5,4,Fall,0,0
11/6/2020,Shared,0.87,56.1,4,Fall,1,0
11/6/2020,Suite,0.71,171,1,Fall,0,0
11/7/2020,Single,0.88,94,1,Fall,1,0
11/7/2020,Shared,0.64,49.2,5,Fall,1,0
11/7/2020,Suite,0.45,145,8,Fall,0,0
11/8/2020,Single,0.39,69.5,5,Fall,0,0
11/8/2020,Shared,0.44,43.2,3,Fall,0,0
11/8/2020,Suite,0.42,142,10,Fall,0,0
11/9/2020,Single,0.36,68,7,Fall,0,0
11/9/2020,Shared,0.75,52.5,1,Fall,0,0
11/9/2020,Suite,0.74,174,4,Fall,0,0
11/10/2020,Single,0.41,70.5,9,Fall,0,0
11/10/2020,Shared,0.64,49.2,4,Fall,1,0
11/10/2020,Suite,0.45,145,1,Fall,0,0
11/11/2020,Single,0.61,80.5,2,Fall,0,0
11/11/2020,Shared,0.25,37.5,3,Fall,0,0
11/11/2020,Suite,0.75,175,3,Fall,0,0
11/12/2020,Single,0.43,71.5,7,Fall,0,0
11/12/2020,Shared,0.65,49.5,8,Fall,0,0
11/12/2020,Suite,0.77,177,5,Fall,0,0
11/13/2020,Single,0.32,66,4,Fall,0,0
11/13/2020,Shared,0.7,51,10,Fall,1,0
11/13/2020,Suite,0.23,123,1,Fall,0,0
11/14/2020,Single,0.8,90,3,Fall,0,0
11/14/2020,Shared,0.47,44.1,7,Fall,0,0
11/14/2020,Suite,0.54,154,4,Fall,0,0
11/15/2020,Single,0.63,81.5,1,Fall,0,0
11/15/2020,Shared,0.4,42,6,Fall,0,0
11/15/2020,Suite,0.63,163,3,Fall,0,0
11/16/2020,Single,0.62,81,2,Fall,0,0
11/16/2020,Shared,0.2,36,3,Fall,0,0
11/16/2020,Suite,0.2,120,8,Fall,0,0
11/17/2020,Single,0.77,88.5,2,Fall,0,0
11/17/2020,Shared,0.42,42.6,3,Fall,0,0
11/17/2020,Suite,0.78,178,6,Fall,1,0
11/18/2020,Single,0.4,70,10,Fall,0,0
11/18/2020,Shared,0.59,47.7,8,Fall,0,0
11/18/2020,Suite,0.38,138,8,Fall,0,0
11/19/2020,Single,0.68,84,4,Fall,0,0
11/19/2020,Shared,0.54,46.2,1,Fall,0,0
11/19/2020,Suite,0.38,138,0,Fall,0,0
11/20/2020,Single,0.66,83,5,Fall,0,0
11/20/2020,Shared,0.22,36.6,3,Fall,0,0
11/20/2020,Suite,0.47,147,2,Fall,0,0
11/21/2020,Single,0.77,88.5,9,Fall,1,0
11/21/2020,Shared,0.55,46.5,0,Fall,0,0
11/21/2020,Suite,0.73,173,10,Fall,1,0
11/22/2020,Single,0.51,75.5,4,Fall,0,0
11/22/2020,Shared,0.45,43.5,7,Fall,0,0
11/22/2020,Suite,0.93,193,10,Fall,1,0
11/23/2020,Single,0.29,64.5,6,Fall,0,0
11/23/2020,Shared,0.29,38.7,9,Fall,0,0
11/23/2020,Suite,0.75,175,10,Fall,1,0
11/24/2020,Single,0.29,64.5,10,Fall,0,0
11/24/2020,Shared,0.86,55.8,9,Fall,1,0
11/24/2020,Suite,0.47,147,10,Fall,0,0
11/25/2020,Single,0.99,99.5,0,Fall,1,0
11/25/2020,Shared,0.76,52.8,3,Fall,1,0
11/25/2020,Suite,0.46,146,10,Fall,0,0
11/26/2020,Single,0.22,61,6,Fall,0,0
11/26/2020,Shared,0.67,50.1,4,Fall,1,0
11/26/2020,Suite,0.86,186,9,Fall,1,0
11/27/2020,Single,0.33,66.5,9,Fall,0,0
11/27/2020,Shared,0.35,40.5,3,Fall,0,0
11/27/2020,Suite,0.73,173,0,Fall,1,0
11/28/2020,Single,0.83,91.5,3,Fall,1,0
11/28/2020,Shared,0.35,40.5,0,Fall,0,0
11/28/2020,Suite,0.77,177,10,Fall,0,0
11/29/2020,Single,0.48,74,6,Fall,0,0
11/29/2020,Shared,0.27,38.1,0,Fall,0,0
11/29/2020,Suite,0.63,163,2,Fall,0,0
11/30/2020,Single,0.74,87,7,Fall,0,0
11/30/2020,Shared,0.23,36.9,9,Fall,0,0
11/30/2020,Suite,0.98,198,4,Fall,1,0
12/1/2020,Single,0.63,81.5,4,Winter,1,0
12/1/2020,Shared,0.43,42.9,1,Winter,0,0
12/1/2020,Suite,0.67,167,9,Winter,1,0
12/2/2020,Single,0.39,69.5,6,Winter,0,0
12/2/2020,Shared,0.68,50.4,1,Winter,1,0
